sales_id,raw_date,product_id,distributor_id,region_id,promotion_id,segment_id,warehouse_id,quantity
10579,2025-10-03,112,203,303,401,503,602,70
10580,2025-07-07,113,201,303,404,503,601,278
10581,2025-01-26,105,201,304,402,503,603,64
10582,2026-03-11,109,202,301,401,503,603,149
10583,2026-03-24,107,202,304,402,501,603,146
10584,2025-11-24,109,203,302,404,503,601,309
10585,2026-02-25,101,201,301,402,503,603,117
10586,2025-04-26,110,201,304,401,502,601,167
10587,2026-01-02,105,203,303,401,501,601,71
10588,2025-12-14,120,201,302,403,502,601,180
10589,2026-05-22,110,201,303,401,501,603,226
10590,2026-05-05,111,201,301,404,501,601,150
10591,2026-05-28,103,203,301,401,503,603,155
10592,2025-09-17,109,202,305,404,503,601,268
10593,2025-10-10,109,201,301,401,503,602,261
10594,2025-07-06,106,202,303,402,501,601,71
10595,2025-10-05,108,202,305,404,503,601,251
10596,2026-03-31,110,201,305,401,501,601,251
10597,2025-01-19,108,202,305,401,503,601,184
10598,2025-08-17,113,202,302,401,503,601,178
10599,2025-04-27,108,202,302,401,501,602,32
10600,2026-02-26,103,201,301,401,503,603,10
10601,2025-01-22,103,204,303,402,502,601,295
10602,2025-05-24,115,201,302,403,501,601,244
10603,2025-02-22,108,201,304,404,501,601,306
10604,2026-01-22,103,201,302,402,501,601,10
10605,2026-06-04,115,201,303,403,501,601,384
10606,2025-01-16,109,203,303,404,503,601,267
10607,2026-03-04,101,204,305,401,501,601,43
10608,2025-01-12,119,203,304,403,503,601,214
10609,2026-03-03,101,204,301,401,501,603,120
10610,2025-11-15,110,202,302,404,502,601,261
10611,2026-03-08,102,201,301,401,501,602,190
10612,2025-03-07,109,201,302,404,503,601,396
10613,2025-05-27,120,201,305,401,503,601,251
10614,2025-08-21,110,203,303,404,501,601,189
10615,2025-10-16,115,203,305,403,501,603,274
10616,2025-05-07,107,202,302,401,502,603,181
10617,2026-03-20,120,201,304,403,503,601,125
10618,2025-03-26,120,201,302,403,503,601,35
10619,2026-05-06,106,201,304,402,501,601,105
10620,2026-04-11,101,203,301,401,502,601,66
10621,2025-09-02,109,203,304,401,503,601,248
10622,2025-12-09,105,204,301,401,503,601,85
10623,2025-11-27,104,203,301,401,503,603,11
10624,2026-05-18,109,201,301,401,503,601,120
10625,2025-01-01,103,201,305,402,503,603,150
10626,2025-08-09,114,201,304,404,503,602,192
10627,2026-03-15,106,201,303,401,503,601,86
10628,2025-02-17,103,203,304,401,503,602,22
10629,2025-06-17,110,203,305,404,501,601,398
10630,2025-03-10,108,202,304,404,503,603,314
10631,2026-05-11,105,201,301,402,501,603,167
10632,2025-10-25,115,202,304,403,501,603,129
10633,2026-05-02,102,201,302,401,503,601,236
10634,2026-03-10,105,201,301,401,503,601,261
10635,2025-04-09,107,202,304,402,501,601,272
10636,2026-04-12,108,204,305,401,503,603,239
10637,2025-09-27,103,204,302,402,501,601,133
10638,2025-04-21,104,203,301,402,503,601,270
10639,2025-01-07,115,203,301,403,503,603,207
10640,2025-10-12,105,201,304,401,501,601,118
10641,2025-03-16,115,201,305,403,501,603,184
10642,2025-08-10,116,203,301,403,503,603,203
10643,2025-07-19,110,201,305,404,501,601,266
10644,2025-10-10,117,201,301,401,501,603,237
10645,2026-04-29,109,201,303,404,503,603,392
10646,2025-01-03,111,201,305,401,503,603,219
10647,2025-01-24,102,202,302,402,501,601,171
10648,2025-01-27,110,202,301,404,501,603,349
10649,2025-12-18,109,204,305,404,501,601,177
10650,2025-03-20,106,201,303,402,502,603,491
10651,2025-01-14,119,201,301,401,503,602,334
10652,2025-04-03,108,201,305,404,503,603,165
10653,2026-03-18,101,204,304,402,503,601,236
10654,2025-11-21,104,201,302,402,503,601,262
10655,2025-10-05,115,203,304,403,503,603,459
10656,2025-04-07,111,201,301,404,501,603,152
10657,2026-03-15,101,204,301,402,501,601,269
10658,2025-02-25,110,201,303,404,503,603,269
10659,2025-07-01,101,203,303,401,503,601,163
10660,2025-10-23,104,203,305,402,502,603,222
10661,2026-06-05,101,201,301,402,503,601,45
10662,2026-02-15,101,201,301,402,501,601,221
10663,2025-10-13,108,204,305,401,503,602,43
10664,2025-06-07,101,201,301,402,501,601,165
10665,2026-04-27,116,201,305,403,502,601,225
10666,2025-06-28,108,203,301,404,502,601,217
10667,2025-06-20,101,203,305,402,503,602,178
10668,2025-06-11,106,201,303,402,501,603,153
10669,2026-04-30,115,203,302,401,503,601,78
10670,2025-02-27,102,201,302,402,501,601,165
10671,2025-08-07,116,201,304,403,501,603,188
10672,2025-11-30,108,203,303,404,503,601,416
10673,2025-11-10,110,203,301,404,501,601,271
10674,2026-06-02,106,201,303,401,503,601,127
10675,2025-07-10,110,202,305,401,503,602,123
10676,2025-10-11,103,201,305,401,501,601,123
10677,2025-08-03,107,201,303,401,503,603,214
10678,2025-06-25,104,201,301,402,501,601,199
10679,2025-11-14,114,201,301,401,503,602,132
10680,2025-12-07,109,203,303,404,502,601,140
10681,2026-03-09,102,201,303,402,503,602,67
10682,2025-09-22,105,201,301,402,503,601,375
10683,2025-04-02,110,203,301,401,503,602,139
10684,2025-06-26,105,203,304,402,503,603,241
10685,2025-02-15,112,203,305,401,502,601,255
10686,2025-09-23,101,201,303,402,502,602,389
10687,2025-11-30,109,201,301,401,503,601,129
10688,2026-03-12,108,201,303,404,503,601,254
10689,2025-10-09,108,201,301,401,501,601,193
10690,2025-07-24,110,203,303,404,501,603,401
10691,2025-11-18,115,201,302,403,503,602,259
10692,2025-07-11,103,201,305,401,503,601,169
10693,2025-01-19,105,203,301,402,503,603,78
10694,2026-06-07,104,203,304,401,503,601,115
10695,2025-06-03,101,201,303,401,503,603,91
10696,2026-06-10,104,203,301,401,501,602,196
10697,2026-05-31,103,203,304,401,503,602,193
10698,2025-01-19,116,203,303,403,501,603,322
10699,2025-01-02,108,201,303,404,501,603,414
10700,2025-01-08,113,201,303,404,503,603,214
10701,2026-04-23,116,204,303,403,501,603,226
10702,2025-09-03,115,201,305,403,501,601,146
10703,2025-09-23,110,201,301,404,501,601,266
10704,2026-03-19,113,203,303,401,503,601,207
10705,2025-01-25,102,201,301,401,503,601,107
10706,2026-03-31,108,203,301,401,502,601,323
10707,2026-02-06,105,201,301,401,502,601,36
10708,2026-03-12,120,203,303,401,502,601,245
10709,2025-07-29,108,201,304,404,501,601,255
10710,2026-06-14,116,202,303,403,501,601,217
10711,2025-09-07,112,204,304,401,502,603,241
10712,2025-09-15,101,201,305,402,501,601,269
10713,2026-02-01,110,203,303,404,501,601,313
10714,2025-12-28,108,203,302,401,501,602,119
10715,2025-01-11,110,204,305,404,502,601,145
10716,2025-08-07,115,201,305,403,501,603,235
10717,2026-02-13,101,201,302,402,501,602,239
10718,2025-10-11,115,201,305,403,503,603,101
10719,2025-02-11,107,202,301,402,503,603,327
10720,2025-11-03,103,203,304,402,501,601,111
10721,2025-01-04,116,201,302,401,502,601,62
10722,2025-04-11,107,203,301,402,503,601,303
10723,2026-03-01,102,201,301,401,503,601,87
10724,2026-05-28,103,201,302,402,501,602,351
10725,2025-05-30,101,201,303,401,501,603,230
10726,2025-09-04,113,202,304,404,501,602,239
10727,2026-04-19,109,203,305,404,502,601,364
10728,2026-02-24,112,203,305,404,503,601,312
10729,2025-09-03,109,201,305,401,502,601,180
10730,2025-02-06,115,201,301,403,501,601,186
10731,2025-01-07,101,201,302,402,503,601,335
10732,2025-02-11,105,201,303,402,501,601,217
10733,2025-07-12,111,201,301,404,501,601,436
10734,2025-03-10,101,201,302,401,503,601,191
10735,2026-03-22,107,202,303,402,502,603,43
10736,2025-03-12,105,202,305,402,503,602,43
10737,2025-06-05,104,201,302,401,503,603,120
10738,2025-07-12,109,203,302,401,502,603,105
10739,2026-03-12,102,203,303,402,503,601,183
10740,2026-01-08,109,204,301,404,503,603,254
10741,2025-01-17,101,202,304,402,503,601,250
10742,2026-04-11,104,202,303,402,502,601,426
10743,2025-07-15,109,203,303,404,503,602,245
10744,2026-06-13,115,203,301,403,503,601,215
10745,2025-07-30,105,203,301,402,503,601,11
10746,2026-01-14,101,202,303,401,502,603,236
10747,2025-03-23,115,202,304,401,502,601,166
10748,2025-02-07,104,202,304,402,501,602,272
10749,2025-06-07,116,204,302,401,501,602,381
10750,2025-05-30,104,201,301,402,501,603,237
10751,2025-12-17,108,201,301,404,501,603,189
10752,2026-03-26,108,202,305,404,501,603,325
10753,2026-05-18,108,201,303,401,503,601,272
10754,2026-02-22,115,201,305,401,502,601,246
10755,2026-01-11,115,201,304,403,501,603,62
10756,2025-10-04,106,204,305,402,503,601,182
10757,2026-04-24,104,201,301,402,503,601,158
10758,2025-09-19,110,201,301,401,503,601,12
10759,2025-06-20,115,201,301,401,503,603,76
10760,2026-01-31,111,203,305,404,501,603,325
10761,2025-12-19,107,201,303,402,501,601,217
10762,2026-06-07,111,201,303,404,503,601,245
10763,2025-03-07,116,201,304,401,501,601,114
10764,2026-01-31,102,204,305,402,503,601,258
10765,2025-08-02,110,201,301,404,502,603,308
10766,2025-10-16,108,202,301,404,503,601,75
10767,2025-10-27,113,201,301,401,501,603,106
10768,2025-12-16,110,201,305,401,502,601,211
10769,2025-11-10,110,201,302,401,503,601,254
10770,2026-03-29,116,202,305,403,503,601,118
10771,2025-06-28,108,201,304,404,503,603,344
10772,2026-03-18,101,201,302,401,501,601,171
10773,2025-05-03,110,201,304,401,503,603,100
10774,2026-05-01,109,201,301,401,501,602,171
10775,2025-07-07,113,204,301,401,502,603,169
10776,2026-05-10,118,201,303,403,502,603,312
10777,2025-08-24,101,201,304,402,501,601,285
10778,2025-09-16,115,203,302,403,502,601,289
10779,2025-12-24,115,203,301,401,503,601,192
10780,2026-06-17,104,202,301,402,503,602,346
10781,2025-09-28,110,203,304,404,503,601,380
10782,2025-12-08,116,201,301,403,502,601,39
10783,2025-08-04,117,201,301,403,503,603,230
10784,2025-08-09,110,201,302,404,501,601,335
10785,2025-05-09,101,202,302,401,501,602,183
10786,2025-11-10,110,203,304,404,503,601,313
10787,2026-01-03,105,201,302,402,501,603,240
10788,2025-04-15,103,203,301,402,501,601,237
10789,2026-06-24,103,201,304,402,501,603,147
10790,2025-09-28,110,202,304,404,501,601,272
10791,2026-04-27,104,201,303,402,501,603,195
10792,2025-01-07,115,201,305,401,501,602,169
10793,2025-01-28,108,201,301,404,503,601,100
10794,2026-03-15,102,201,304,402,501,601,97
10795,2025-06-30,109,201,301,401,501,601,193
10796,2026-06-18,104,201,301,402,501,601,176
10797,2025-07-07,109,203,305,404,501,603,126
10798,2025-08-26,108,203,301,404,501,603,159
10799,2025-05-03,116,201,303,401,502,601,91
10800,2026-01-24,112,204,305,404,501,603,161
10801,2025-04-10,115,201,301,403,501,601,276
10802,2026-01-25,111,201,302,404,503,601,196
10803,2025-09-27,118,203,301,403,501,602,258
10804,2025-09-12,103,201,305,402,501,601,99
10805,2026-06-04,108,203,301,401,503,603,210
10806,2025-02-01,112,202,301,404,503,601,209
10807,2026-01-21,119,202,302,403,501,603,178
10808,2025-11-07,101,201,301,402,503,603,138
10809,2025-02-27,101,202,305,401,502,603,211
10810,2025-10-13,101,201,303,402,503,601,175
10811,2025-07-07,109,203,302,401,503,602,253
10812,2025-04-10,102,201,305,401,501,601,79
10813,2025-09-21,116,204,301,401,503,603,241
10814,2025-11-24,110,204,303,401,502,602,200
10815,2025-06-18,102,203,301,402,503,601,131
10816,2026-06-08,106,201,301,402,503,602,141
10817,2025-01-18,103,202,302,402,503,601,205
10818,2026-02-26,104,203,305,401,501,602,213
10819,2026-03-22,104,204,302,402,503,602,332
10820,2025-04-09,110,203,303,404,501,603,117
10821,2025-09-08,101,201,305,402,503,603,184
10822,2025-05-11,102,204,304,401,501,602,188
10823,2025-05-01,111,203,304,404,503,603,144
10824,2025-11-29,108,201,302,401,501,602,181
10825,2025-12-17,104,201,305,401,503,601,231
10826,2025-08-03,120,203,302,401,503,603,174
10827,2026-01-28,110,201,301,404,503,601,161
10828,2025-12-22,102,203,304,402,501,601,150
10829,2025-10-29,114,203,301,401,503,601,198
10830,2026-02-27,110,201,305,404,501,601,253
10831,2025-01-02,110,203,301,401,502,601,128
10832,2025-09-12,114,203,301,404,503,601,348
10833,2026-05-28,103,203,303,401,501,603,106
10834,2025-11-28,113,202,301,401,501,601,199
10835,2025-03-10,108,203,301,401,502,602,163
10836,2026-05-13,104,201,301,402,503,603,188
10837,2025-06-21,102,203,301,402,503,601,207
10838,2026-06-11,104,202,301,401,503,603,70
10839,2026-06-12,108,201,303,404,503,602,274
10840,2025-06-02,103,201,302,402,502,602,320
10841,2026-03-16,108,201,305,401,503,601,180
10842,2025-01-17,116,204,303,403,502,602,219
10843,2026-03-21,108,201,301,401,501,602,125
10844,2026-02-28,102,201,304,401,501,601,149
10845,2025-10-10,112,201,304,401,501,601,41
10846,2025-04-13,105,202,301,402,503,601,168
10847,2025-07-01,103,203,302,402,501,601,237
10848,2025-09-30,108,201,301,401,501,602,79
10849,2025-12-04,102,204,303,402,502,601,304
10850,2025-07-01,110,201,301,401,501,603,197
10851,2025-04-10,111,201,303,404,503,601,311
10852,2025-12-30,101,201,302,402,503,602,185
10853,2026-05-19,119,203,301,403,503,601,326
10854,2025-04-28,107,204,301,401,503,601,153
10855,2025-03-16,101,203,304,402,501,603,360
10856,2026-01-07,105,201,302,401,501,601,165
10857,2025-04-11,110,201,303,401,501,601,147
10858,2025-04-05,108,202,303,401,501,601,219
10859,2026-04-25,102,204,301,402,503,603,48
10860,2026-01-06,102,201,301,402,501,601,114
10861,2025-10-01,115,201,301,403,503,601,233
10862,2026-04-15,104,203,305,402,502,601,259
10863,2025-04-28,102,201,302,402,503,603,294
10864,2025-10-13,108,202,301,401,503,601,251
10865,2026-04-21,101,201,305,401,501,601,119
10866,2026-02-13,109,204,303,401,501,601,183
10867,2026-04-16,116,204,301,403,502,603,290
10868,2025-10-31,107,201,301,401,501,601,226
10869,2025-12-01,105,201,302,402,502,602,212
10870,2025-08-01,110,204,305,401,502,602,136
10871,2026-03-08,108,204,301,404,501,602,113
10872,2025-08-10,110,203,303,401,503,603,196
10873,2025-01-06,103,203,303,402,503,603,317
10874,2025-10-16,108,201,301,401,502,601,234
10875,2025-07-18,111,204,304,404,501,603,164
10876,2025-06-01,106,201,304,402,501,602,221
10877,2026-02-25,106,201,303,402,503,601,91
10878,2025-11-04,111,201,302,404,501,602,193
10879,2025-04-25,108,202,302,401,501,601,130
10880,2026-01-04,105,203,305,401,501,603,33
10881,2025-02-22,104,203,301,402,501,601,135
10882,2025-06-29,110,203,302,404,501,601,255
10883,2025-04-03,120,201,301,401,501,603,172
10884,2025-08-28,108,204,305,404,501,601,467
10885,2025-10-11,113,202,303,404,501,603,319
10886,2025-12-23,105,204,305,401,501,601,208
10887,2025-08-28,101,201,301,402,503,602,248
10888,2025-02-16,108,202,303,404,503,601,165
10889,2025-02-21,112,203,305,404,501,601,263
10890,2025-05-16,108,203,304,404,503,601,217
10891,2025-06-15,107,201,304,402,501,601,266
10892,2026-05-18,107,201,302,402,502,603,202
10893,2025-08-24,108,201,301,401,502,601,278
10894,2025-07-29,106,203,303,402,501,603,194
10895,2026-05-16,113,202,303,404,501,601,82
10896,2026-03-14,104,201,304,402,501,602,244
10897,2025-04-14,107,201,303,401,501,601,153
10898,2025-11-14,108,202,301,401,503,601,206
10899,2026-01-29,108,203,305,404,502,601,285
10900,2025-06-26,113,203,305,404,503,603,290
10901,2025-12-23,110,202,304,401,503,602,166
10902,2025-06-30,110,201,301,404,502,603,126
10903,2026-01-31,101,203,301,401,502,601,10
10904,2026-06-20,107,201,303,402,503,602,208
10905,2026-03-28,113,204,305,401,503,601,128
10906,2025-03-21,115,201,301,403,503,602,128
10907,2025-11-09,103,201,301,402,503,601,260
10908,2026-02-09,101,203,302,402,503,602,271
10909,2025-12-25,111,202,305,401,503,601,55
10910,2026-03-31,118,203,304,403,501,603,126
10911,2025-12-06,104,201,301,402,501,602,300
10912,2026-05-24,103,202,301,402,502,603,14
10913,2026-04-13,108,201,303,404,503,603,359
10914,2025-12-06,106,204,303,401,503,603,150
10915,2025-04-23,108,201,301,404,503,601,357
10916,2025-06-01,110,202,303,401,502,603,140
10917,2025-12-07,109,201,305,404,502,601,340
10918,2025-12-29,114,203,304,401,501,601,102
10919,2025-11-17,102,203,301,401,502,602,161
10920,2025-02-20,105,202,304,402,503,603,181
10921,2026-03-31,107,201,304,402,502,602,148
10922,2025-05-08,109,201,302,404,503,601,410
10923,2025-02-25,104,201,305,401,503,603,216
10924,2025-03-12,103,201,302,401,502,602,54
10925,2025-05-13,104,202,302,402,501,603,206
10926,2026-04-16,105,201,305,402,502,603,279
10927,2025-10-19,104,201,301,402,503,602,80
10928,2026-03-14,109,202,304,401,501,603,239
10929,2025-10-22,105,203,301,402,503,603,101
10930,2026-03-07,104,201,303,402,503,601,60
10931,2026-01-11,112,201,302,404,502,603,395
10932,2025-12-06,109,203,305,401,501,601,218
10933,2025-10-26,101,201,304,401,501,601,194
10934,2026-01-06,101,203,302,401,503,601,97
10935,2025-08-27,108,201,305,404,501,601,223
10936,2026-02-06,116,201,301,403,503,603,287
10937,2026-01-29,120,203,301,403,503,601,234
10938,2026-05-21,109,201,301,401,501,601,170
10939,2025-07-10,108,201,303,404,503,601,369
10940,2025-06-18,109,202,303,404,503,601,259
10941,2026-03-22,101,202,305,402,501,601,33
10942,2026-06-06,101,201,303,402,502,601,255
10943,2025-04-15,116,203,303,401,502,601,180
10944,2025-03-06,102,203,301,401,501,603,120
10945,2025-04-09,109,203,305,401,503,603,123
10946,2025-11-11,103,201,301,402,503,603,138
10947,2025-12-22,116,203,304,403,502,602,201
10948,2025-02-12,113,203,301,404,501,602,326
10949,2026-06-11,108,204,305,404,501,601,204
10950,2026-01-14,110,201,303,404,503,603,259
10951,2025-04-25,115,201,303,403,502,603,351
10952,2025-12-25,116,203,301,401,501,602,186
10953,2025-05-08,106,201,305,402,503,601,177
10954,2025-01-23,111,201,302,401,501,601,279
10955,2026-02-20,105,203,302,402,501,601,154
10956,2026-01-13,104,203,301,401,501,601,104
10957,2026-04-09,108,203,303,401,502,603,55
10958,2025-09-27,108,203,305,404,501,601,104
10959,2025-01-19,115,202,304,401,503,601,116
10960,2025-08-16,113,203,303,404,502,603,189
10961,2025-04-20,103,201,305,401,503,601,99
10962,2025-08-01,115,203,303,401,503,601,228
10963,2026-02-14,105,201,302,401,501,603,72
10964,2025-03-18,101,202,302,401,503,601,226
10965,2026-01-03,101,202,304,401,501,601,337
10966,2025-10-30,101,203,303,401,502,601,111
10967,2026-04-09,107,201,302,402,502,601,298
10968,2025-11-28,110,201,301,401,503,601,119
10969,2025-03-05,101,201,303,401,502,603,316
10970,2025-03-29,101,201,303,401,503,603,111
10971,2025-02-24,101,203,302,401,503,603,217
10972,2025-05-11,102,204,303,401,503,603,245
10973,2025-05-13,113,201,302,401,502,601,28
10974,2025-03-17,110,201,301,404,501,602,325
10975,2026-02-06,117,203,303,401,502,601,82
10976,2025-07-15,106,201,304,401,501,602,43
10977,2026-02-06,120,201,305,403,501,602,392
10978,2025-01-11,110,201,305,404,502,603,355
10979,2026-01-24,105,201,301,402,502,603,196
10980,2026-01-21,104,203,305,401,503,602,237
10981,2025-06-01,108,201,302,404,501,603,319
10982,2026-05-12,101,201,305,402,501,603,217
10983,2025-04-13,105,203,302,402,502,602,292
10984,2025-01-11,110,201,301,401,501,603,89
10985,2026-03-04,105,201,305,402,503,601,234
10986,2025-04-14,105,204,305,401,501,601,318
10987,2026-06-06,116,201,304,403,503,601,183
10988,2026-04-08,103,203,302,402,501,601,140
10989,2025-04-19,102,202,305,401,502,601,177
10990,2026-06-12,101,201,301,402,503,603,317
10991,2025-10-15,101,204,301,401,503,603,357
10992,2025-05-11,110,201,303,404,501,602,334
10993,2026-05-25,108,202,304,404,501,603,277
10994,2025-04-28,114,202,303,401,501,603,230
10995,2026-06-22,115,201,302,403,503,602,119
10996,2025-07-05,104,201,305,401,502,603,145
10997,2025-06-05,110,201,302,404,501,603,157
10998,2025-05-03,113,201,305,404,503,601,499
10999,2025-04-09,102,203,304,401,503,603,153
11000,2025-09-28,116,204,302,403,501,602,148
11001,2025-07-18,112,201,305,404,503,603,176
11002,2025-04-19,108,201,303,404,503,603,210
11003,2025-12-08,104,203,303,401,503,601,90
11004,2025-07-27,101,203,301,402,503,601,239
11005,2026-03-18,112,204,304,404,501,602,170
11006,2025-06-14,101,203,305,401,501,603,186
11007,2025-03-15,106,201,305,401,503,603,129
11008,2025-09-22,104,201,304,402,501,603,171
11009,2026-03-07,116,201,301,403,501,601,10
11010,2026-05-13,110,201,304,401,503,603,155
11011,2025-06-07,115,204,305,403,503,601,293
11012,2026-03-25,108,201,305,401,501,601,261
11013,2025-05-25,107,201,305,401,501,603,41
11014,2025-02-26,108,201,301,404,502,603,156
11015,2025-03-29,116,201,303,401,502,603,171
11016,2026-06-23,112,203,301,404,501,602,116
11017,2025-06-30,102,204,304,402,503,601,220
11018,2026-04-18,108,204,302,404,503,601,75
11019,2026-05-01,108,203,305,404,501,601,259
11020,2025-12-02,109,201,304,401,503,603,173
11021,2026-05-19,104,203,302,401,501,603,130
11022,2026-04-06,108,201,304,401,502,601,13
11023,2025-12-03,101,202,302,402,503,601,140
11024,2025-06-27,110,201,305,404,501,601,209
11025,2025-05-06,109,202,304,404,503,601,271
11026,2026-04-19,110,201,301,404,503,602,78
11027,2025-02-28,110,204,301,404,503,601,129
11028,2025-11-07,106,202,302,402,503,603,116
11029,2025-08-20,108,201,304,401,501,602,101
11030,2025-07-03,111,201,301,404,502,603,257
11031,2026-04-12,103,201,301,401,503,601,247
11032,2026-02-21,105,203,303,401,501,603,157
11033,2025-02-10,108,203,303,401,501,601,68
11034,2026-03-27,107,201,301,402,502,601,179
11035,2025-05-24,109,203,305,404,503,603,321
11036,2025-11-21,101,203,303,402,502,601,186
11037,2026-03-09,108,201,302,404,503,601,356
11038,2025-04-30,109,203,301,401,502,601,237
11039,2025-11-08,109,202,305,404,503,601,270
11040,2025-05-12,115,201,301,403,503,603,42
11041,2026-04-19,109,201,301,404,502,603,163
11042,2025-08-06,109,203,301,404,501,603,234
11043,2025-04-16,109,203,302,404,503,602,196
11044,2026-02-12,115,201,301,401,502,603,138
11045,2026-03-24,110,203,302,404,502,601,133
11046,2026-04-18,115,203,302,401,503,603,23
11047,2025-12-16,109,201,303,401,502,603,130
11048,2026-02-25,108,201,303,404,502,603,335
11049,2025-01-31,108,203,305,404,501,603,372
11050,2025-12-08,102,204,303,402,503,601,73
11051,2026-03-03,116,203,304,403,502,601,159
11052,2026-04-02,111,201,302,401,501,603,63
11053,2026-06-01,111,203,301,404,503,601,461
11054,2026-01-22,104,203,302,402,501,603,250
11055,2025-08-19,103,202,302,402,501,601,177
11056,2026-01-03,116,201,301,403,502,601,298
11057,2025-09-25,103,203,303,401,503,603,134
11058,2026-05-04,107,201,303,402,501,602,285
11059,2025-08-17,103,203,303,402,501,601,212
11060,2025-09-15,113,201,305,404,503,603,197
11061,2026-01-08,110,201,303,401,501,602,191
11062,2025-03-10,108,201,301,404,503,603,213
11063,2025-03-18,103,201,305,401,503,602,218
11064,2026-06-06,112,204,301,404,501,603,482
11065,2025-08-20,112,201,301,401,501,602,198
11066,2026-03-25,109,203,301,404,503,602,239
11067,2025-12-31,110,201,301,401,503,603,64
11068,2025-04-14,101,201,303,401,503,602,46
11069,2025-06-14,102,203,301,402,503,601,140
11070,2025-05-04,116,201,304,403,503,601,185
11071,2025-07-02,108,203,301,401,503,601,80
11072,2025-12-02,115,202,303,403,503,602,243
11073,2025-02-25,112,201,303,404,503,601,156
11074,2026-05-07,101,204,301,401,502,603,153
11075,2025-06-19,112,201,305,404,503,601,349
11076,2026-06-11,102,202,305,402,503,603,332
11077,2026-05-14,102,203,303,401,503,601,161
11078,2026-06-01,105,201,302,401,503,603,10
11079,2025-08-16,115,201,305,401,502,601,242
11080,2025-03-27,108,203,302,404,501,603,315
11081,2025-03-11,115,203,301,403,501,603,214
11082,2026-03-01,110,201,302,404,503,601,372
11083,2026-01-12,107,202,303,402,502,601,202
11084,2025-02-28,104,204,305,402,503,601,81
11085,2025-09-02,115,204,301,403,502,601,40
11086,2026-03-08,103,201,301,402,503,601,401
11087,2025-11-16,106,203,303,402,502,601,115
11088,2025-09-13,115,201,301,403,501,601,288
11089,2025-10-23,108,201,303,401,502,603,203
11090,2026-05-06,103,201,301,401,501,602,105
11091,2026-04-02,101,203,301,402,503,603,101
11092,2025-04-20,101,201,301,402,502,601,165
11093,2025-04-02,109,201,304,401,502,603,168
11094,2025-04-11,107,201,303,402,503,601,307
11095,2026-01-16,119,201,302,403,502,601,197
11096,2025-12-05,104,203,301,402,503,601,158
11097,2025-10-30,114,203,304,404,502,603,378
11098,2025-04-06,113,201,303,401,503,601,184
11099,2025-02-20,105,202,301,402,503,601,194
11100,2026-04-13,115,203,303,403,501,601,202
11101,2025-01-29,120,203,301,403,503,602,104
11102,2026-03-09,102,204,305,401,503,603,51
11103,2026-04-08,110,203,305,401,503,603,254
11104,2026-04-23,104,203,303,401,501,603,201
11105,2025-10-20,119,202,301,403,503,602,213
11106,2026-01-16,106,201,301,402,501,603,325
11107,2026-02-15,103,201,304,402,503,601,256
11108,2026-03-14,110,201,304,401,503,602,192
11109,2025-12-02,104,201,304,402,503,601,206
11110,2025-08-09,120,201,302,401,501,603,171
11111,2026-05-20,110,203,302,401,502,601,98
11112,2025-07-19,108,202,303,404,503,601,290
11113,2025-01-29,108,203,301,401,501,603,186
11114,2025-03-12,114,201,303,404,501,601,238
11115,2025-03-23,104,203,303,401,501,601,156
11116,2025-04-24,116,201,304,401,503,601,296
11117,2026-05-17,102,201,305,402,503,603,177
11118,2025-01-01,106,201,303,401,501,603,135
11119,2025-06-24,103,204,301,401,502,601,68
11120,2025-05-25,103,201,301,402,503,601,90
11121,2025-02-11,108,201,301,404,501,601,155
11122,2026-04-09,108,202,302,401,503,601,98
11123,2025-08-09,118,202,305,403,501,601,80
11124,2025-09-11,102,201,305,402,503,601,192
11125,2025-08-16,112,203,303,404,501,603,300
11126,2026-04-10,108,201,304,404,501,603,382
11127,2026-02-11,110,201,304,404,501,601,292
11128,2026-03-05,104,203,301,402,502,602,104
11129,2025-06-29,110,201,302,401,503,602,361
11130,2025-05-18,115,201,302,403,501,602,142
11131,2026-03-16,113,201,301,401,503,601,177
11132,2026-01-11,111,201,305,401,501,603,91
11133,2026-04-18,107,201,302,402,502,601,439
11134,2026-02-07,102,204,303,402,503,601,266
11135,2025-01-08,103,201,301,401,503,601,54
11136,2025-08-23,101,204,301,402,501,601,203
11137,2025-01-10,101,201,304,401,501,601,208
11138,2026-04-09,112,202,304,404,503,603,227
11139,2025-12-12,104,201,301,401,501,601,76
11140,2025-03-21,101,202,302,402,502,602,97
11141,2025-10-25,116,203,301,401,501,601,67
11142,2026-04-19,109,201,301,404,503,602,227
11143,2025-05-01,105,201,302,401,501,603,37
11144,2026-03-22,110,201,304,404,503,601,75
11145,2025-10-20,110,201,302,401,503,603,76
11146,2025-09-01,104,204,301,402,501,601,102
11147,2025-06-08,108,204,301,401,501,602,98
11148,2026-04-05,106,202,304,402,501,601,213
11149,2025-11-26,108,201,302,404,501,601,179
11150,2025-09-22,101,203,305,402,503,601,225
11151,2025-09-12,108,201,304,401,501,602,203
11152,2025-05-20,115,204,304,401,501,601,303
11153,2025-12-08,103,201,301,402,501,601,10
11154,2026-02-19,113,202,305,401,503,603,93
11155,2026-05-07,101,201,301,402,501,602,182
11156,2025-04-04,103,203,304,402,503,603,107
11157,2025-06-19,113,201,305,401,502,601,134
11158,2025-02-26,109,201,301,404,501,601,311
11159,2026-02-22,110,203,301,404,503,602,288
