sales_id,raw_date,product_id,distributor_id,region_id,promotion_id,segment_id,warehouse_id,quantity
10579,2025-04-13,111,202,304,401,502,601,240
10580,2026-02-26,118,201,305,402,501,602,699
10581,2025-11-02,115,202,305,401,501,602,72
10582,2025-04-08,114,202,303,404,502,602,494
10583,2025-12-01,102,201,303,402,502,603,637
10584,2026-03-11,107,202,302,401,502,601,712
10585,2026-03-23,114,202,303,401,501,601,583
10586,2025-11-04,113,201,301,404,503,603,777
10587,2025-09-06,119,201,303,404,501,601,492
10588,2025-06-15,101,204,301,403,503,601,528
10589,2026-04-26,119,203,304,401,503,602,164
10590,2025-12-01,113,204,301,403,502,602,101
10591,2025-04-16,116,201,302,402,501,601,991
10592,2025-03-22,101,202,305,401,501,603,535
10593,2025-05-13,112,201,302,401,503,601,464
10594,2025-05-18,110,202,302,402,503,601,750
10595,2025-07-03,113,204,302,404,503,603,607
10596,2026-02-05,114,204,302,401,501,601,654
10597,2025-11-26,118,204,303,404,501,602,519
10598,2026-05-23,118,202,304,401,501,602,192
10599,2025-03-10,120,203,305,403,501,602,395
10600,2025-02-22,108,203,301,404,501,602,583
10601,2026-03-26,116,203,301,403,502,601,740
10602,2025-07-24,108,201,304,401,503,603,414
10603,2025-05-06,109,201,302,403,501,602,255
10604,2025-02-12,114,202,302,401,502,601,751
10605,2025-04-21,116,201,305,401,502,603,600
10606,2025-07-02,101,202,301,403,502,603,670
10607,2025-04-05,113,204,302,401,501,603,659
10608,2026-01-09,111,202,303,402,501,603,480
10609,2026-06-04,113,201,305,401,503,601,835
10610,2025-12-26,106,204,303,401,503,603,897
10611,2025-10-08,115,204,303,402,501,601,432
10612,2025-07-14,105,202,304,404,503,602,910
10613,2025-07-14,120,203,304,402,502,602,74
10614,2025-04-03,118,201,303,402,502,601,22
10615,2025-03-02,101,201,304,402,501,601,222
10616,2025-02-20,113,203,303,402,502,603,995
10617,2026-02-07,119,201,302,404,502,603,251
10618,2025-01-05,119,203,304,401,503,601,502
10619,2026-04-11,101,203,303,403,501,603,222
10620,2026-06-18,103,204,305,404,503,601,702
10621,2026-02-09,114,204,305,404,502,603,347
10622,2026-05-28,105,202,304,401,501,601,182
10623,2025-08-21,115,204,305,402,501,601,681
10624,2026-06-08,106,203,301,402,502,603,173
10625,2025-12-12,102,202,301,404,502,601,474
10626,2025-02-15,109,201,305,403,501,601,506
10627,2025-03-19,113,203,303,402,502,602,709
10628,2025-03-14,111,202,305,404,502,601,404
10629,2025-09-06,107,204,305,403,501,603,712
10630,2025-02-16,115,203,305,403,501,602,926
10631,2025-05-01,111,202,303,403,503,603,317
10632,2025-08-02,111,201,303,403,503,602,777
10633,2025-08-27,113,203,301,404,503,603,192
10634,2025-02-25,109,203,304,404,502,602,638
10635,2025-12-16,114,202,301,403,503,603,803
10636,2025-04-17,109,202,303,402,503,601,519
10637,2025-02-17,103,204,303,402,502,601,717
10638,2025-12-03,116,204,303,404,502,603,555
10639,2025-01-26,101,203,303,403,502,602,573
10640,2025-09-14,118,201,303,403,503,602,633
10641,2025-01-08,102,204,303,404,503,601,773
10642,2025-09-10,112,201,302,404,501,601,603
10643,2025-10-30,108,202,302,404,503,601,753
10644,2025-02-25,103,202,305,401,503,602,236
10645,2026-06-10,102,204,302,401,502,602,754
10646,2026-04-19,101,203,301,403,502,601,742
10647,2025-01-28,108,202,305,401,503,601,445
10648,2025-03-19,107,201,304,402,501,602,934
10649,2025-08-04,101,203,303,403,503,602,431
10650,2026-01-21,120,204,302,401,502,602,563
10651,2025-12-31,105,202,301,403,501,603,30
10652,2026-06-10,108,204,304,402,501,601,563
10653,2025-11-08,105,203,303,402,503,601,406
10654,2025-01-07,116,203,303,403,503,602,634
10655,2025-01-03,104,203,304,401,501,602,114
10656,2025-12-29,119,201,304,403,502,603,201
10657,2026-05-23,107,203,304,402,501,602,26
10658,2025-10-01,115,203,301,401,502,602,129
10659,2026-05-21,109,202,305,401,503,603,402
10660,2025-01-15,112,201,305,404,501,603,434
10661,2025-07-11,106,201,302,403,502,601,138
10662,2026-04-30,120,204,303,402,502,601,139
10663,2025-01-28,120,203,302,402,501,603,581
10664,2025-02-08,104,202,305,403,502,602,569
10665,2025-09-30,106,204,304,403,501,601,38
10666,2025-08-19,110,203,303,402,503,601,106
10667,2025-03-27,104,201,305,402,503,602,19
10668,2026-04-19,119,203,303,403,501,602,251
10669,2025-05-06,101,203,302,403,503,602,835
10670,2026-06-21,110,202,305,401,503,602,965
10671,2025-05-25,119,202,302,404,501,603,241
10672,2026-06-09,113,202,303,402,502,603,798
10673,2025-07-31,113,204,301,401,501,602,293
10674,2025-01-25,107,202,304,403,501,601,724
10675,2026-01-29,103,204,302,404,501,602,768
10676,2025-03-08,119,203,303,402,503,601,811
10677,2025-08-21,108,204,305,404,502,601,785
10678,2025-04-19,104,204,302,401,503,603,964
10679,2025-05-26,110,202,303,403,503,603,735
10680,2025-04-21,120,202,301,401,501,601,209
10681,2025-08-16,104,201,302,404,503,601,954
10682,2025-04-21,119,204,303,401,502,602,88
10683,2026-04-15,102,203,302,401,501,602,922
10684,2025-02-03,112,201,303,403,502,602,965
10685,2026-01-04,118,201,304,403,502,601,864
10686,2026-03-01,114,201,303,404,503,602,865
10687,2026-06-02,112,202,303,404,503,601,182
10688,2025-10-09,103,202,303,401,503,602,476
10689,2025-11-16,117,202,305,402,501,601,590
10690,2026-03-19,111,203,303,401,503,603,425
10691,2025-11-11,101,204,304,404,502,603,949
10692,2026-01-12,114,201,301,401,502,601,458
10693,2025-10-16,116,202,304,403,501,603,96
10694,2026-03-13,104,204,301,401,503,601,110
10695,2025-10-04,114,201,305,403,502,603,17
10696,2026-05-18,112,204,305,402,502,603,854
10697,2026-05-31,115,201,305,403,502,603,209
10698,2025-12-16,105,204,301,402,502,603,514
10699,2026-03-22,114,202,304,402,501,602,96
10700,2025-12-16,106,204,302,401,502,602,52
10701,2025-05-17,117,204,305,404,502,602,394
10702,2025-08-31,109,201,301,404,502,603,630
10703,2025-02-09,120,204,304,401,502,603,444
10704,2025-08-17,118,203,305,402,502,603,417
10705,2025-08-11,116,201,303,404,503,602,492
10706,2025-01-06,115,204,304,403,501,603,673
10707,2025-11-18,114,203,301,404,501,603,26
10708,2026-04-13,119,201,302,402,503,602,654
10709,2025-03-16,109,202,302,402,502,602,157
10710,2025-01-04,111,201,302,403,503,601,286
10711,2025-04-28,108,201,303,401,502,602,241
10712,2026-05-19,103,204,304,404,502,603,835
10713,2026-03-17,109,203,305,401,502,603,936
10714,2025-07-13,115,201,304,404,501,601,375
10715,2026-01-27,108,201,302,403,503,603,237
10716,2025-01-26,115,201,303,401,502,602,660
10717,2026-03-11,119,204,302,404,503,602,445
10718,2025-06-22,120,201,301,404,502,603,408
10719,2025-10-27,113,203,304,402,501,601,220
10720,2025-11-22,111,204,303,402,503,603,400
10721,2026-02-14,101,202,302,404,503,603,508
10722,2025-04-28,116,202,303,402,501,603,549
10723,2025-08-13,111,204,301,404,501,603,572
10724,2026-06-16,106,203,301,404,501,602,500
10725,2025-04-23,116,204,304,402,502,603,451
10726,2025-05-20,107,204,303,402,502,602,270
10727,2025-01-01,112,204,302,402,503,603,782
10728,2025-03-31,109,204,302,401,502,602,359
10729,2025-11-16,111,201,305,403,501,601,361
10730,2025-05-19,109,202,302,404,503,602,529
10731,2026-05-26,120,203,304,403,502,601,329
10732,2025-09-16,109,201,301,401,501,601,147
10733,2025-01-10,118,202,302,401,501,603,559
10734,2025-09-18,101,204,305,404,502,602,632
10735,2025-06-21,117,202,304,404,503,602,377
10736,2025-01-13,107,202,304,403,502,603,229
10737,2025-06-17,103,201,304,403,502,603,346
10738,2025-11-17,108,201,304,402,501,603,232
10739,2025-11-15,114,203,304,403,503,601,657
10740,2025-11-25,116,204,304,403,502,603,777
10741,2026-02-23,118,204,301,401,503,603,369
10742,2025-04-05,108,204,301,403,503,602,930
10743,2025-11-14,116,202,305,402,501,601,338
10744,2025-08-24,116,202,302,403,501,601,971
10745,2025-11-30,115,204,303,404,501,603,472
10746,2026-01-11,101,203,301,402,502,603,955
10747,2026-04-04,103,202,303,404,502,602,972
10748,2025-05-17,110,203,305,401,503,603,570
10749,2026-05-28,108,202,302,402,502,602,813
10750,2025-10-23,113,201,301,402,501,603,391
10751,2025-11-16,108,201,301,403,502,601,845
10752,2025-12-15,110,204,302,402,503,601,599
10753,2025-08-17,119,201,302,401,502,601,626
10754,2025-09-27,112,202,303,401,502,603,178
10755,2025-10-18,116,202,303,401,503,603,226
10756,2025-06-14,118,201,302,402,503,602,387
10757,2025-01-05,117,201,301,402,502,601,128
10758,2026-01-14,112,201,304,403,501,602,199
10759,2025-03-19,114,204,305,401,501,603,776
10760,2026-02-14,118,201,305,403,501,602,379
10761,2025-05-12,111,202,303,401,501,603,787
10762,2025-02-11,112,201,302,403,502,601,158
10763,2025-03-30,115,204,301,404,502,603,685
10764,2026-02-06,109,204,301,404,503,601,661
10765,2025-10-23,110,202,303,401,503,602,868
10766,2025-10-22,109,202,303,403,502,602,497
10767,2026-06-10,108,201,304,402,501,603,779
10768,2026-02-26,104,202,305,402,503,603,383
10769,2025-01-23,107,203,305,402,503,602,790
10770,2025-05-23,111,202,305,403,502,601,702
10771,2025-05-25,104,203,303,404,502,601,169
10772,2025-08-13,118,203,304,402,501,603,360
10773,2026-05-18,106,202,302,401,502,601,921
10774,2025-04-14,107,203,303,404,503,602,297
10775,2025-02-08,107,202,304,401,503,602,297
10776,2025-07-17,116,202,303,403,501,603,901
10777,2026-01-26,109,204,302,402,501,603,235
10778,2025-06-28,119,203,302,401,501,601,532
10779,2026-03-24,117,203,304,403,502,602,531
10780,2026-05-15,120,201,301,402,502,602,792
10781,2025-01-15,110,202,302,403,501,601,282
10782,2025-10-16,104,204,302,401,503,603,945
10783,2026-04-23,107,204,302,404,503,603,411
10784,2025-08-19,110,201,302,401,502,603,192
10785,2026-02-24,108,203,301,401,503,603,978
10786,2025-06-06,112,204,305,404,502,603,674
10787,2026-03-17,106,203,305,403,503,603,497
10788,2025-04-07,110,204,302,403,502,603,836
10789,2026-02-15,101,204,301,401,502,603,855
10790,2025-10-16,118,202,303,401,503,601,133
10791,2025-09-11,105,203,301,403,503,602,994
10792,2025-07-15,109,204,304,404,502,602,635
10793,2026-06-06,102,202,303,402,503,602,799
10794,2026-06-01,102,204,305,404,501,603,423
10795,2025-04-28,118,202,305,401,502,603,989
10796,2025-06-08,110,202,301,403,503,603,734
10797,2025-08-16,105,203,305,404,503,603,181
10798,2025-08-04,116,202,301,401,503,601,297
10799,2025-01-15,104,204,301,402,501,603,444
10800,2025-06-06,101,201,301,402,502,602,695
10801,2025-09-18,119,204,301,404,501,603,122
10802,2025-06-06,110,204,301,401,503,603,897
10803,2025-02-16,116,202,304,401,501,601,926
10804,2025-11-20,116,204,304,402,501,601,131
10805,2025-05-10,115,202,304,403,502,602,553
10806,2026-02-15,111,203,301,403,502,603,231
10807,2025-04-05,106,202,305,404,503,603,640
10808,2025-10-19,102,203,303,404,501,601,48
10809,2025-10-10,109,201,304,402,502,602,506
10810,2025-03-10,116,204,302,401,501,602,789
10811,2025-01-11,104,203,302,403,501,601,242
10812,2025-09-11,103,201,301,403,502,601,952
10813,2025-05-14,113,202,303,403,502,603,539
10814,2025-01-23,116,201,304,403,502,602,158
10815,2025-12-12,103,203,301,402,503,602,406
10816,2025-10-29,119,204,305,403,502,601,670
10817,2025-12-29,102,201,303,401,501,601,647
10818,2026-01-31,105,201,305,403,502,601,913
10819,2025-08-06,105,202,305,404,502,602,311
10820,2025-05-21,119,202,302,401,503,601,369
10821,2025-07-29,110,204,304,403,503,602,247
10822,2026-04-05,103,202,301,402,501,601,656
10823,2025-12-22,108,203,305,402,503,602,672
10824,2025-11-20,104,203,305,403,501,601,245
10825,2025-05-13,118,201,301,404,503,602,745
10826,2025-05-07,114,202,303,402,501,603,212
10827,2025-04-16,120,202,301,401,501,603,265
10828,2026-01-13,120,201,301,404,503,602,607
10829,2025-02-20,120,204,304,402,501,603,671
10830,2025-01-29,108,202,302,404,503,603,244
10831,2026-04-07,117,202,305,402,502,603,354
10832,2025-10-23,113,204,302,402,502,602,543
10833,2025-10-24,115,202,303,404,503,602,869
10834,2026-02-11,115,203,305,403,502,603,806
10835,2026-02-09,110,203,302,403,502,602,790
10836,2025-12-12,119,204,303,404,503,603,475
10837,2026-02-24,114,204,304,402,503,602,779
10838,2025-07-01,110,203,303,402,503,602,550
10839,2025-01-01,119,203,302,402,502,603,222
10840,2026-01-06,120,203,301,402,501,602,472
10841,2026-03-07,102,203,305,402,503,603,445
10842,2025-11-05,120,204,304,403,503,602,292
10843,2025-05-17,104,204,302,402,502,601,571
10844,2025-07-21,107,201,304,404,501,601,616
10845,2026-03-12,107,204,303,402,501,603,472
10846,2025-11-09,109,203,302,402,501,601,416
10847,2025-04-27,103,202,301,403,503,602,97
10848,2025-09-01,106,203,301,401,502,603,53
10849,2026-06-21,108,203,301,401,502,602,470
10850,2025-03-16,106,204,301,402,502,601,287
10851,2026-01-21,118,201,305,403,502,603,692
10852,2025-07-29,103,202,304,402,502,603,430
10853,2026-04-20,106,202,302,401,501,603,710
10854,2026-02-22,101,201,301,403,501,601,362
10855,2025-12-13,114,203,305,404,501,603,705
10856,2026-06-13,115,204,301,404,501,601,524
10857,2025-06-28,120,203,301,403,503,602,712
10858,2025-07-01,116,202,303,404,501,602,639
10859,2025-01-25,110,202,302,403,501,601,28
10860,2025-06-29,102,203,304,402,503,603,32
10861,2026-05-16,108,202,303,402,503,601,422
10862,2025-06-10,110,204,303,401,503,603,39
10863,2025-06-26,110,202,304,402,503,602,816
10864,2025-10-12,115,204,301,402,503,601,117
10865,2025-03-04,103,203,301,401,503,603,376
10866,2025-06-05,108,203,302,403,503,602,290
10867,2026-04-14,109,204,301,402,503,601,137
10868,2025-02-18,119,204,303,402,501,601,238
10869,2025-03-25,107,204,303,402,502,602,120
10870,2025-12-27,114,202,303,401,502,603,145
10871,2025-05-28,104,203,304,403,501,602,371
10872,2025-12-08,118,202,301,401,501,601,195
10873,2026-04-21,108,202,301,404,501,603,665
10874,2025-03-04,105,204,301,402,501,601,593
10875,2025-12-26,109,202,301,404,502,601,138
10876,2025-11-23,105,201,302,403,502,602,885
10877,2025-05-21,103,201,302,402,502,602,270
10878,2025-08-03,102,201,303,404,503,602,524
10879,2026-03-11,106,201,303,404,502,602,458
10880,2025-11-14,110,201,304,404,501,602,909
10881,2025-02-01,120,204,305,402,502,602,113
10882,2025-10-12,119,202,303,402,503,601,492
10883,2025-11-01,110,202,301,402,503,601,233
10884,2026-03-05,115,201,303,402,502,601,841
10885,2026-04-22,104,202,303,401,501,603,883
10886,2025-10-13,115,201,302,404,503,602,875
10887,2025-05-24,110,202,301,401,502,601,500
10888,2026-02-28,113,204,304,403,501,602,482
10889,2025-01-19,109,203,304,404,503,602,19
10890,2025-01-18,117,201,304,402,501,601,414
10891,2026-01-06,118,204,303,402,501,601,905
10892,2025-06-24,116,204,304,402,501,603,311
10893,2025-07-13,115,201,304,401,503,602,240
10894,2026-05-17,103,201,304,402,501,601,740
10895,2025-04-23,120,204,302,404,503,601,932
10896,2025-04-24,102,201,301,404,501,603,75
10897,2025-08-10,114,201,302,403,502,602,946
10898,2025-09-21,111,203,301,404,501,601,121
10899,2025-02-24,120,203,302,402,501,601,22
10900,2026-04-03,109,201,301,404,501,602,402
10901,2025-06-11,101,204,304,404,501,602,509
10902,2026-01-15,103,202,305,401,502,603,941
10903,2025-03-28,108,201,304,404,503,602,607
10904,2025-02-24,119,201,305,403,501,603,243
10905,2026-04-21,119,202,304,404,501,602,611
10906,2025-06-27,101,202,302,401,501,602,323
10907,2026-01-26,109,202,305,401,502,602,575
10908,2025-12-15,119,203,304,404,502,602,21
10909,2025-01-08,102,203,303,404,501,603,218
10910,2025-11-09,106,203,305,401,501,603,983
10911,2026-03-19,116,204,301,402,501,601,23
10912,2025-11-24,117,201,302,404,501,601,642
10913,2025-02-23,115,203,304,401,503,603,427
10914,2025-08-27,109,204,304,404,503,603,446
10915,2025-08-17,106,204,301,401,503,602,386
10916,2025-02-20,119,202,304,402,501,602,29
10917,2025-09-21,114,202,304,403,502,603,596
10918,2026-02-22,116,203,301,404,501,602,921
10919,2025-04-06,103,201,301,404,502,601,764
10920,2025-03-29,116,201,303,403,501,603,744
10921,2025-03-19,112,201,303,403,501,602,79
10922,2025-10-15,114,204,301,404,502,601,833
10923,2025-04-30,111,204,305,402,503,603,220
10924,2026-05-06,111,204,305,404,501,603,110
10925,2026-03-28,104,204,305,403,501,603,707
10926,2026-05-15,106,201,302,401,501,602,141
10927,2025-06-14,111,201,303,402,503,602,632
10928,2025-07-01,114,202,305,404,501,601,390
10929,2026-04-14,116,201,305,404,503,602,141
10930,2025-01-07,110,204,305,401,501,602,29
10931,2025-11-26,113,204,301,401,501,603,915
10932,2025-05-31,118,203,304,402,503,601,545
10933,2025-03-26,102,201,302,402,502,603,236
10934,2025-05-27,115,201,304,404,501,602,163
10935,2026-01-16,103,202,303,404,501,603,814
10936,2025-10-12,111,202,304,403,501,602,751
10937,2025-03-23,109,204,302,404,503,603,478
10938,2026-05-29,111,203,305,401,502,601,831
10939,2026-06-07,104,201,305,402,503,601,880
10940,2026-01-21,113,201,301,404,502,603,414
10941,2026-04-16,117,203,301,402,502,601,211
10942,2025-04-29,101,201,302,404,501,603,47
10943,2026-01-31,118,202,305,401,503,603,951
10944,2026-06-16,115,203,304,403,503,603,781
10945,2025-09-18,114,201,304,403,503,602,197
10946,2025-09-13,102,202,302,402,501,603,66
10947,2025-08-14,107,202,301,401,503,603,950
10948,2025-02-22,117,204,304,401,503,601,29
10949,2026-05-15,112,201,303,401,501,603,282
10950,2026-05-21,120,203,302,404,501,603,128
10951,2025-12-30,116,202,303,403,503,601,592
10952,2025-10-07,115,202,303,401,501,601,525
10953,2025-06-07,102,204,301,404,503,603,230
10954,2025-02-28,107,203,305,402,501,603,535
10955,2025-05-08,109,204,302,404,503,603,524
10956,2025-04-25,118,202,305,404,501,601,737
10957,2025-07-28,105,201,304,401,502,603,750
10958,2026-06-10,110,203,304,402,501,603,345
10959,2026-06-05,115,201,302,403,503,601,707
10960,2025-08-25,116,201,301,402,501,602,64
10961,2025-10-08,104,204,304,402,503,603,509
10962,2025-12-25,101,202,304,402,501,601,909
10963,2025-07-20,120,201,305,402,501,601,897
10964,2025-10-05,108,203,304,401,503,603,775
10965,2025-08-23,106,204,301,404,503,603,545
10966,2026-05-09,110,203,304,403,502,601,171
10967,2025-01-04,118,201,304,403,502,601,679
10968,2026-03-18,101,203,303,404,503,602,603
10969,2025-01-29,118,204,301,403,503,601,924
10970,2025-04-19,114,204,304,402,501,601,168
10971,2025-03-16,103,202,301,401,502,603,197
10972,2025-05-26,108,203,301,402,503,603,69
10973,2025-05-08,104,204,304,402,501,602,924
10974,2025-02-11,115,204,304,401,501,601,826
10975,2025-12-22,104,202,301,403,502,603,328
10976,2025-02-10,105,204,305,401,502,603,887
10977,2025-02-03,116,201,305,404,502,602,220
10978,2025-01-17,110,203,301,404,501,602,415
10979,2025-06-02,117,202,301,404,503,603,673
10980,2026-01-13,109,201,305,401,501,601,118
10981,2025-12-08,114,201,305,404,502,602,85
10982,2025-01-27,116,203,303,402,501,601,551
10983,2025-10-14,116,202,305,402,502,602,323
10984,2025-06-17,108,204,305,404,501,602,126
10985,2025-09-25,115,202,302,404,502,601,936
10986,2026-03-31,118,204,304,404,501,602,877
10987,2026-02-05,105,203,303,404,503,601,713
10988,2026-04-21,113,203,303,401,501,603,28
10989,2025-05-10,107,201,301,401,502,602,441
10990,2025-12-29,120,201,302,402,502,602,694
10991,2025-10-19,117,201,304,403,503,602,749
10992,2026-01-06,105,203,303,402,502,601,359
10993,2025-01-29,103,204,305,401,503,601,192
10994,2025-05-29,109,203,305,402,503,601,122
10995,2025-10-23,114,203,305,402,501,603,192
10996,2025-01-11,111,201,304,401,501,601,490
10997,2026-05-27,117,202,303,403,502,602,155
10998,2025-04-23,109,201,304,401,502,601,840
10999,2025-07-06,101,202,301,402,501,601,637
11000,2025-08-15,110,204,301,401,502,602,122
11001,2025-11-06,110,204,302,403,502,601,772
11002,2025-04-08,119,204,301,403,502,601,485
11003,2025-02-24,119,201,303,401,503,602,772
11004,2026-02-10,116,201,303,401,503,602,312
11005,2025-03-10,105,201,303,401,502,603,980
11006,2025-11-08,115,203,305,404,503,601,834
11007,2025-10-16,118,201,305,402,502,601,127
11008,2025-05-28,116,203,303,402,501,603,822
11009,2026-04-12,112,204,301,403,503,602,170
11010,2025-09-01,111,201,301,402,502,601,410
11011,2026-05-06,118,203,302,404,502,601,207
11012,2026-05-22,118,204,304,403,502,603,269
11013,2025-12-31,113,204,302,401,501,601,669
11014,2026-04-27,115,201,304,401,501,602,761
11015,2025-07-20,111,202,301,403,502,602,56
11016,2025-06-03,107,202,303,403,503,601,996
11017,2026-03-26,108,204,305,403,502,602,408
11018,2026-05-16,119,202,302,404,501,601,719
11019,2025-03-14,113,202,302,401,501,602,568
11020,2025-10-23,108,203,301,404,503,602,87
11021,2025-01-17,114,203,304,401,502,602,133
11022,2025-08-05,102,203,302,403,503,602,84
11023,2025-03-02,111,204,304,404,501,601,880
11024,2025-02-11,116,202,302,402,502,601,146
11025,2025-01-25,113,201,303,401,502,601,611
11026,2025-02-08,113,202,301,403,503,601,409
11027,2025-05-11,105,204,304,403,503,603,846
11028,2026-05-13,116,203,301,404,503,603,514
11029,2025-08-17,102,204,305,402,501,601,509
11030,2025-04-18,105,203,301,402,501,602,582
11031,2025-06-21,117,204,304,401,501,603,147
11032,2026-03-11,119,201,304,401,502,603,59
11033,2026-04-23,111,203,305,401,502,602,780
11034,2025-04-12,104,203,305,404,503,601,982
11035,2026-06-08,115,202,302,403,503,602,628
11036,2025-10-02,104,204,304,404,501,601,634
11037,2025-02-13,117,202,301,403,503,602,871
11038,2025-01-17,115,204,305,403,501,602,263
11039,2025-11-26,101,201,301,403,501,603,639
11040,2026-05-12,105,202,305,402,502,602,719
11041,2025-01-12,114,203,304,404,501,601,858
11042,2025-11-14,105,201,305,404,502,602,886
11043,2025-08-04,103,204,304,404,501,601,572
11044,2025-12-05,116,203,305,402,503,602,766
11045,2025-03-22,109,204,302,402,502,603,924
11046,2026-04-30,111,203,305,403,501,601,435
11047,2026-01-09,120,204,302,402,501,601,556
11048,2025-07-19,113,203,302,401,502,602,311
11049,2026-06-21,103,204,301,401,503,603,931
11050,2026-04-11,111,202,304,401,502,603,590
11051,2025-03-30,118,203,305,404,502,603,358
11052,2025-09-25,113,203,305,401,503,601,841
11053,2026-05-04,111,202,303,402,503,601,942
11054,2026-06-22,116,204,305,404,503,603,989
11055,2025-02-16,118,203,304,404,502,603,58
11056,2025-10-15,102,202,304,401,503,601,926
11057,2025-01-16,120,204,305,403,502,602,83
11058,2026-02-05,103,203,302,403,502,603,713
11059,2025-03-27,108,203,303,402,502,602,270
11060,2025-09-07,110,204,304,401,503,602,365
11061,2026-01-26,108,202,303,402,503,601,591
11062,2025-12-01,103,203,303,403,502,603,611
11063,2026-06-03,114,204,304,403,502,603,269
11064,2025-05-17,104,203,302,401,503,601,647
11065,2026-05-13,104,204,302,403,502,601,752
11066,2026-04-22,115,203,304,403,501,602,304
11067,2025-08-11,106,201,305,403,502,603,940
11068,2026-01-07,110,202,305,401,501,601,650
11069,2026-02-06,101,202,303,401,501,601,801
11070,2026-03-19,102,201,305,403,502,603,322
11071,2026-05-05,111,204,303,403,502,602,621
11072,2025-09-30,102,202,305,404,502,603,847
11073,2026-06-10,110,204,302,401,501,602,818
11074,2025-06-08,112,203,302,402,503,601,191
11075,2025-06-01,112,201,302,402,501,601,695
11076,2025-07-07,114,204,305,403,501,602,837
11077,2025-04-08,105,204,303,403,501,603,373
11078,2025-05-11,108,202,303,404,503,602,197
11079,2025-06-20,117,203,302,404,501,603,578
11080,2025-07-02,114,202,302,401,501,601,552
11081,2025-12-30,119,203,305,402,502,601,605
11082,2025-02-08,106,202,305,404,503,601,673
11083,2026-06-11,106,204,303,402,501,602,994
11084,2026-05-12,106,204,301,404,501,602,557
11085,2026-05-31,103,201,303,403,502,603,734
11086,2025-12-15,120,204,305,404,503,602,935
11087,2026-02-01,113,204,304,404,503,603,417
11088,2025-06-10,120,204,305,401,502,602,885
11089,2025-01-16,108,204,305,403,501,602,627
11090,2026-05-08,116,201,304,403,502,603,423
11091,2026-03-02,119,203,305,401,503,601,351
11092,2025-04-18,105,201,303,402,503,603,229
11093,2026-03-26,108,201,304,403,501,603,912
11094,2025-11-07,115,202,301,403,501,602,172
11095,2025-06-19,109,203,305,401,503,601,960
11096,2026-02-18,115,202,301,402,503,601,229
11097,2025-09-08,109,201,301,403,502,603,279
11098,2025-05-21,101,204,304,401,502,603,641
11099,2025-10-01,115,203,302,403,501,603,915
11100,2026-02-20,110,204,301,404,502,601,857
11101,2025-02-08,118,201,301,402,503,602,409
11102,2025-01-29,106,201,302,404,502,601,191
11103,2026-04-22,103,201,303,402,502,602,627
11104,2025-11-14,115,203,302,401,503,603,738
11105,2025-09-02,112,202,303,403,502,601,214
11106,2025-09-29,119,202,303,403,503,601,591
11107,2026-03-16,110,204,302,401,502,603,565
11108,2025-08-27,114,203,301,403,503,603,850
11109,2026-01-12,109,204,303,404,503,602,822
11110,2025-09-23,115,204,302,401,501,602,237
11111,2025-12-25,110,202,305,404,501,601,705
11112,2025-12-06,107,203,301,402,502,603,628
11113,2026-01-24,113,201,303,403,501,603,605
11114,2025-01-03,116,204,304,404,502,602,859
11115,2026-03-05,104,201,301,403,502,603,259
11116,2025-05-22,108,203,305,402,502,602,884
11117,2026-01-11,113,204,305,403,502,603,450
11118,2025-11-20,119,201,302,402,502,602,542
11119,2025-05-26,112,201,305,401,502,603,205
11120,2025-10-20,119,202,304,403,501,602,699
11121,2026-03-08,110,203,302,401,501,602,938
11122,2026-02-03,110,203,305,402,501,601,996
11123,2025-12-10,101,203,303,401,503,603,528
11124,2025-05-20,113,204,301,404,503,602,79
11125,2025-07-06,109,202,304,401,502,602,648
11126,2025-03-02,101,204,304,404,503,601,408
11127,2026-01-15,119,203,304,402,501,602,987
11128,2026-03-16,102,204,303,402,502,603,681
11129,2025-11-15,120,201,305,403,502,602,769
11130,2025-10-29,116,204,301,404,501,601,212
11131,2025-12-10,110,204,301,403,502,603,157
11132,2025-01-11,108,203,303,403,503,601,481
11133,2025-03-03,120,201,302,402,502,603,664
11134,2025-08-14,112,203,305,401,502,601,953
11135,2025-06-02,108,201,304,402,501,603,208
11136,2025-11-06,107,201,302,402,503,602,926
11137,2025-08-31,120,201,303,401,503,601,435
11138,2026-05-08,109,203,305,404,502,601,675
11139,2026-01-01,105,201,305,404,503,603,501
11140,2025-11-26,104,202,305,401,503,601,897
11141,2025-04-17,102,202,302,401,503,602,905
11142,2025-08-14,110,202,302,403,503,603,151
11143,2025-08-06,115,202,303,401,503,603,322
11144,2026-05-21,102,203,304,401,502,603,174
11145,2025-09-16,119,204,302,403,502,602,323
11146,2026-06-01,112,204,301,404,503,602,30
11147,2025-02-23,105,202,302,401,501,603,91
11148,2025-02-16,103,204,302,401,503,601,590
11149,2026-06-05,110,202,305,403,501,603,140
11150,2025-04-09,111,202,301,401,502,603,608
11151,2025-01-20,114,204,304,403,502,601,739
11152,2026-05-05,106,204,301,402,502,603,942
11153,2026-02-23,107,201,304,403,503,601,993
11154,2025-03-03,105,202,303,402,502,603,314
11155,2025-05-25,118,204,305,402,503,602,924
11156,2025-08-04,112,204,303,403,503,603,380
11157,2025-01-03,117,204,302,403,502,601,866
11158,2025-06-09,117,201,302,403,502,602,862
11159,2025-04-30,109,202,305,404,502,602,393
